"URI","rdf-schema#label","areaTotal","populationDensity","anthem_label","anthem","areaTotal","capital_label","capital","currency_label","currency","demonym","dissolutionDate","dissolutionYear","ethnicGroup_label","ethnicGroup","flag","foundingDate","foundingYear","governmentType_label","governmentType","language_label","language","leader_label","leader","leaderTitle","longName","motto","officialLanguage_label","officialLanguage","populationDensity","populationTotal","timeZone_label","timeZone"
"http://dbpedia.org/resource/Afghanistan","Afghanistan","{652228.9358615839|652864.0}","{43.16622132504545|43.5}","Afghan National Anthem","http://dbpedia.org/resource/Afghan_National_Anthem","{6.52229e+11|6.52864e+11}","Kabul","http://dbpedia.org/resource/Kabul","Afghan afghani","http://dbpedia.org/resource/Afghan_afghani","Afghan","NULL","NULL","NULL","NULL","Flag of Afghanistan.svg","NULL","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","Pashto language","http://dbpedia.org/resource/Pashto_language","{Hamid Karzai|Abdul Salam Azimi}","{http://dbpedia.org/resource/Hamid_Karzai|http://dbpedia.org/resource/Abdul_Salam_Azimi}","{President|Vice Presidents|Chief Justice}","Islamic Republic of Afghanistan","NULL","NULL","NULL","{43.1662|43.5}","31108077","NULL","NULL"
"http://dbpedia.org/resource/Afghanistan_","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afghanistan_national_cricket_team","Afghanistan national cricket team","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afghanistani","Afghanistani","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/African_Union","African Union","2.986586E7","33.9","NULL","NULL","2.98659e+13","NULL","NULL","Central banks and currencies of Africa","http://dbpedia.org/resource/Central_banks_and_currencies_of_Africa","African","NULL","NULL","NULL","NULL","African Union flag.svg","1991-06-03","NULL","NULL","NULL","Arabic language","http://dbpedia.org/resource/Arabic_language","{Mohamed Ould Abdel Aziz|Nkosazana Dlamini-Zuma}","{http://dbpedia.org/resource/Mohamed_Ould_Abdel_Aziz|http://dbpedia.org/resource/Nkosazana_Dlamini-Zuma}","{Commission Chair|Assembly Chair|Parliamentary President}","NULL","NULL","NULL","NULL","33.9","1053136000","NULL","NULL"
"http://dbpedia.org/resource/Afrighids","Afrighids","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0995-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0305-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afsharid_dynasty","Afsharid dynasty","NULL","NULL","NULL","NULL","NULL","Mashhad","http://dbpedia.org/resource/Mashhad","NULL","NULL","NULL","NULL","1796-01-01T00:00:00+02:00","NULL","NULL","NULL","1736-01-22","1736-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ahom_kingdom","Ahom kingdom","NULL","NULL","NULL","NULL","NULL","{Rangpur (Ahom capital)|Charaideo|Garhgaon}","{http://dbpedia.org/resource/Rangpur_(Ahom_capital)|http://dbpedia.org/resource/Charaideo|http://dbpedia.org/resource/Garhgaon}","NULL","NULL","NULL","NULL","1826-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1228-01-01T00:00:00+02:00","Absolute monarchy","http://dbpedia.org/resource/Absolute_monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ajman,_United_Arab_Emirates","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ajuran_Sultanate","Ajuran Sultanate","NULL","NULL","NULL","NULL","NULL","{Kelafo|Merca|Mareeg}","{http://dbpedia.org/resource/Kelafo|http://dbpedia.org/resource/Merca|http://dbpedia.org/resource/Mareeg}","Mogadishu currency","http://dbpedia.org/resource/Mogadishu_currency","NULL","NULL","0017-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0013-01-01T00:00:00+02:00","Monarchy","http://dbpedia.org/resource/Monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Akkadian_Empire","Akkadian Empire","NULL","NULL","NULL","NULL","NULL","Akkad (city)","http://dbpedia.org/resource/Akkad_(city)","NULL","NULL","NULL","NULL","-2193-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","-2334-01-01T00:00:00+02:00","Monarchy","http://dbpedia.org/resource/Monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Akrotiri_and_Dhekelia","Akrotiri and Dhekelia","{254.0|253.818834812928}","NULL","NULL","NULL","{2.53819e+08|2.54e+08}","NULL","NULL","Euro","http://dbpedia.org/resource/Euro","NULL","NULL","NULL","NULL","NULL","Flag of the United Kingdom.svg","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","Elizabeth II","http://dbpedia.org/resource/Elizabeth_II","{Administrator|Sovereign|Responsible Minister (UK)}","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","Eastern European Time","http://dbpedia.org/resource/Eastern_European_Time"
"http://dbpedia.org/resource/Al-Qaeda","Al-Qaeda","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Al-Zahra_College_for_Women","Al-Zahra College for Women","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Flag of Oman.svg","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alabama_Republic","Alabama Republic","NULL","NULL","NULL","NULL","NULL","Alabama","http://dbpedia.org/resource/Alabama","NULL","NULL","NULL","1861-02-04","1861-01-01T00:00:00+02:00","NULL","NULL","NULL","1861-01-11","1861-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alamannia","Alamannia","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0911-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0003-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alania","Alania","NULL","NULL","NULL","NULL","NULL","Maghas","http://dbpedia.org/resource/Maghas","NULL","NULL","NULL","NULL","1238-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0008-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alash_Autonomy","Alash Autonomy","NULL","NULL","NULL","NULL","NULL","Semey","http://dbpedia.org/resource/Semey","NULL","NULL","NULL","1920-08-26","1920-01-01T00:00:00+02:00","NULL","NULL","NULL","1917-12-13","1917-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{(Wake up Kazakh!)|Oyan Qazaq!}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alawite_State","Alawite State","NULL","NULL","NULL","NULL","NULL","Latakia","http://dbpedia.org/resource/Latakia","NULL","NULL","NULL","1936-12-03","1936-01-01T00:00:00+02:00","NULL","NULL","NULL","1920-09-02","1920-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albania","Albania","{28748.0|28748.8680247296}","{98.0|98.06994826978126}","NULL","NULL","{2.8748e+10|2.87489e+10}","Tirana","http://dbpedia.org/resource/Tirana","Albanian lek","http://dbpedia.org/resource/Albanian_lek","Albanian","NULL","NULL","NULL","NULL","Flag of Albania.svg","1444-03-02","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","Albanian language","http://dbpedia.org/resource/Albanian_language","{Bujar Nishani|Edi Rama|Ilir Meta}","{http://dbpedia.org/resource/Bujar_Nishani|http://dbpedia.org/resource/Edi_Rama|http://dbpedia.org/resource/Ilir_Meta}","{President|Prime Minister|Speaker of the parliament}","Republic of Albania","NULL","Albanian language","http://dbpedia.org/resource/Albanian_language","{98.0|98.0699}","3011405","Central European Time","http://dbpedia.org/resource/Central_European_Time"
"http://dbpedia.org/resource/Albania_(satrapy)","Albania (satrapy)","NULL","NULL","NULL","NULL","NULL","{Qabala|Barda Azerbaijan}","{http://dbpedia.org/resource/Qabala|http://dbpedia.org/resource/Barda,_Azerbaijan}","NULL","NULL","NULL","NULL","0639-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0252-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albanian_Kingdom","Albanian Kingdom","NULL","NULL","Himni i Flamurit","http://dbpedia.org/resource/Himni_i_Flamurit","NULL","Tirana","http://dbpedia.org/resource/Tirana","Franga","http://dbpedia.org/resource/Franga","NULL","1939-04-09","1939-01-01T00:00:00+02:00","NULL","NULL","NULL","1928-09-01","1928-01-01T00:00:00+02:00","Constitutional monarchy","http://dbpedia.org/resource/Constitutional_monarchy","NULL","NULL","NULL","NULL","NULL","NULL","{Atdheu mbi te gjitha|(Homeland above all)}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albanian_Kingdom_(1939%E2%80%9343)","Albanian Kingdom (1939–43)","NULL","NULL","{Himni i Flamurit|Marcia Reale}","{http://dbpedia.org/resource/Himni_i_Flamurit|http://dbpedia.org/resource/Marcia_Reale}","NULL","Tirana","http://dbpedia.org/resource/Tirana","{Italian lira|Albanian lek}","{http://dbpedia.org/resource/Italian_lira|http://dbpedia.org/resource/Albanian_lek}","NULL","1943-09-08","1943-01-01T00:00:00+02:00","NULL","NULL","NULL","1939-04-07","1939-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","FERT","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albanian_Kingdom_(1943%E2%80%9344)","Albanian Kingdom (1943–44)","NULL","NULL","Himni i Flamurit","http://dbpedia.org/resource/Himni_i_Flamurit","NULL","Tirana","http://dbpedia.org/resource/Tirana","Franga","http://dbpedia.org/resource/Franga","NULL","1944-11-28","1944-01-01T00:00:00+02:00","NULL","NULL","NULL","1943-09-08","1943-01-01T00:00:00+02:00","{Monarchy|Single-party state}","{http://dbpedia.org/resource/Monarchy|http://dbpedia.org/resource/Single-party_state}","NULL","NULL","NULL","NULL","NULL","NULL","{Shqipëria Shqiptarëve Vdekje Tradhëtarëvet|(Albania for the Albanians Death to the Traitors)}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albanian_Republic","Albanian Republic","NULL","NULL","Himni i Flamurit","http://dbpedia.org/resource/Himni_i_Flamurit","NULL","Tirana","http://dbpedia.org/resource/Tirana","Franga","http://dbpedia.org/resource/Franga","NULL","1928-09-01","1928-01-01T00:00:00+02:00","NULL","NULL","NULL","1925-01-31","1925-01-01T00:00:00+02:00","Parliamentary republic","http://dbpedia.org/resource/Parliamentary_republic","NULL","NULL","NULL","NULL","NULL","NULL","{Atdheu mbi te gjitha|(Homeland above all)}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alderney","Alderney","7.769964331008","308.88172683395675","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","7.76996e+06","Saint Anne Alderney","http://dbpedia.org/resource/Saint_Anne,_Alderney","Pound sterling","http://dbpedia.org/resource/Pound_sterling","NULL","NULL","NULL","NULL","NULL","Flag of Alderney.svg","NULL","NULL","NULL","NULL","{Auregnais dialect|English language}","{http://dbpedia.org/resource/Auregnais_dialect|http://dbpedia.org/resource/English_language}","Elizabeth II","http://dbpedia.org/resource/Elizabeth_II","{Duke|Head of Government}","Alderney","NULL","English language","http://dbpedia.org/resource/English_language","308.882","1903","Greenwich Mean Time","http://dbpedia.org/resource/Greenwich_Mean_Time"
"http://dbpedia.org/resource/Alempois","Alempois","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1224-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Algeria","Algeria","{2381740.116324434|2381741.0}","{14.6332718087587|15.9}","{Moufdi Zakaria|Kassaman}","{http://dbpedia.org/resource/Moufdi_Zakaria|http://dbpedia.org/resource/Kassaman}","2.38174e+12","Algiers","http://dbpedia.org/resource/Algiers","Algerian dinar","http://dbpedia.org/resource/Algerian_dinar","Algerian","NULL","NULL","NULL","NULL","Flag of Algeria.svg","{1962-07-03|1962-07-05}","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","Arabic language","http://dbpedia.org/resource/Arabic_language","{Youcef Yousfi|Abdelaziz Bouteflika}","{http://dbpedia.org/resource/Youcef_Yousfi|http://dbpedia.org/resource/Abdelaziz_Bouteflika}","{President|Prime Minister}","People's Democratic Republic of Algeria","NULL","Arabic language","http://dbpedia.org/resource/Arabic_language","{14.6333|15.9}","38700000","Central European Time","http://dbpedia.org/resource/Central_European_Time"
"http://dbpedia.org/resource/Algerian_nationality_law","Algerian nationality law","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alid_dynasties_of_northern_Iran","Alid dynasties of northern Iran","NULL","NULL","NULL","NULL","NULL","Amol","http://dbpedia.org/resource/Amol","NULL","NULL","NULL","NULL","0928-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0864-01-01T00:00:00+02:00","Theocracy","http://dbpedia.org/resource/Theocracy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/All-England_cricket_teams","All-England cricket teams","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/All-Palestine_Government","All-Palestine Government","NULL","NULL","NULL","NULL","NULL","{Cairo|Jerusalem|Gaza City}","{http://dbpedia.org/resource/Cairo|http://dbpedia.org/resource/Jerusalem|http://dbpedia.org/resource/Gaza_City}","NULL","NULL","NULL","NULL","1959-01-01T00:00:00+02:00","NULL","NULL","NULL","1948-09-22","1948-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Allied-occupied_Austria","Allied-occupied Austria","NULL","NULL","NULL","NULL","NULL","Vienna","http://dbpedia.org/resource/Vienna","NULL","NULL","NULL","1955-07-27","1955-01-01T00:00:00+02:00","NULL","NULL","NULL","1945-04-27","1945-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Allied-occupied_Germany","Allied-occupied Germany","NULL","NULL","NULL","NULL","NULL","{Berlin|East Berlin|Frankfurt|Baden-Baden|Bad Oeynhausen}","{http://dbpedia.org/resource/Berlin|http://dbpedia.org/resource/East_Berlin|http://dbpedia.org/resource/Frankfurt|http://dbpedia.org/resource/Baden-Baden|http://dbpedia.org/resource/Bad_Oeynhausen}","{East German mark|Reichsmark|Saar franc|Saar mark|Deutsche Mark|German Rentenmark}","{http://dbpedia.org/resource/East_German_mark|http://dbpedia.org/resource/Reichsmark|http://dbpedia.org/resource/Saar_franc|http://dbpedia.org/resource/Saar_mark|http://dbpedia.org/resource/Deutsche_Mark|http://dbpedia.org/resource/German_Rentenmark}","NULL","1949-10-07","1949-01-01T00:00:00+02:00","NULL","NULL","NULL","1945-07-05","1945-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Allied_Military_Government_for_Occupied_Territories","Allied Military Government for Occupied Territories","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Allied Military Currency","http://dbpedia.org/resource/Allied_Military_Currency","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Allied_occupation_of_Libya","Allied occupation of Libya","NULL","NULL","NULL","NULL","NULL","Tripoli","http://dbpedia.org/resource/Tripoli","NULL","NULL","NULL","1951-12-24","1951-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1942-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Allies_of_World_War_I","Allies of World War I","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Allies_of_World_War_II","Allies of World War II","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Almohad_Caliphate","Almohad Caliphate","NULL","NULL","NULL","NULL","NULL","{Marrakesh|Tinmel}","{http://dbpedia.org/resource/Marrakesh|http://dbpedia.org/resource/Tinmel}","Dinar","http://dbpedia.org/resource/Dinar","NULL","NULL","1269-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1121-01-01T00:00:00+02:00","Monarchy","http://dbpedia.org/resource/Monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Almoravid_dynasty","Almoravid dynasty","NULL","NULL","NULL","NULL","NULL","{Marrakesh|Aghmat}","{http://dbpedia.org/resource/Marrakesh|http://dbpedia.org/resource/Aghmat}","Dinar","http://dbpedia.org/resource/Dinar","NULL","NULL","1147-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1040-01-01T00:00:00+02:00","Monarchy","http://dbpedia.org/resource/Monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alodia","Alodia","NULL","NULL","NULL","NULL","NULL","Soba (city)","http://dbpedia.org/resource/Soba_(city)","NULL","NULL","NULL","NULL","1504-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0007-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Amazonas_Province_(Brazil)","Amazonas Province (Brazil)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Brazilian real (old)","http://dbpedia.org/resource/Brazilian_real_(old)","NULL","NULL","1889-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1850-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ambassador_of_Colombia_to_France","Ambassador of Colombia to France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ambassador_of_Colombia_to_the_United_Kingdom","Ambassador of Colombia to the United Kingdom","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/American_(ethnic_group)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/American_(word)","American (word)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/American_Samoa","American Samoa","{198.9110868738048|199.0}","{326.0|352.89737290779556}","{The Star-Spangled Banner|Amerika Samoa}","{http://dbpedia.org/resource/The_Star-Spangled_Banner|http://dbpedia.org/resource/Amerika_Samoa}","{1.98911e+08|1.99e+08}","Pago Pago","http://dbpedia.org/resource/Pago_Pago","United States dollar","http://dbpedia.org/resource/United_States_dollar","American Samoan","NULL","NULL","NULL","NULL","Flag of American Samoa.svg","NULL","NULL","United States","http://dbpedia.org/resource/United_States","{Samoan language|English language}","{http://dbpedia.org/resource/Samoan_language|http://dbpedia.org/resource/English_language}","NULL","NULL","{Governor|Lieutenant Governor|Head of State}","American Samoa","NULL","{Samoan language|English language}","{http://dbpedia.org/resource/Samoan_language|http://dbpedia.org/resource/English_language}","{326.0|352.897}","NULL","NULL","NULL"
